raw_code,raw_name,source,version
X16.4,"Contato com aquecedores, radiadores e tubulação ­ rua e estrada",cid10_problemas.pdf,cid10_br_2008
X16.5,"Contato com aquecedores, radiadores e tubulação ­ áreas de comércio e de serviços",cid10_problemas.pdf,cid10_br_2008
X16.6,"Contato com aquecedores, radia d ores e tubula ção ­ áre a s indust riais e em construçã o",cid10_problemas.pdf,cid10_br_2008
X16.7,"Contato com aquecedores, radia d ores e tubula ção ­ faz e nda",cid10_problemas.pdf,cid10_br_2008
X16.8,"Contato com aquecedores, radia d ores e tubula ção ­ outr os locais espe cificados",cid10_problemas.pdf,cid10_br_2008
X16.9,"Contato com aquecedores, radia d ores e tubula ção ­ loca l não es pecific ado",cid10_problemas.pdf,cid10_br_2008
X17.0,"Contato com motores, máqu inas e ferra mentas quentes ­ residên cia",cid10_problemas.pdf,cid10_br_2008
X17.1,"Contato com motores, máqu inas e ferra mentas quentes ­ habitaç ão col etiva",cid10_problemas.pdf,cid10_br_2008
X17.2,"Contato com motores, máqu inas e ferra mentas quentes ­ escolas , outr as instituições e áreas de",cid10_problemas.pdf,cid10_br_2008
X17.3,"Contato com motores, máqu inas e ferra mentas quentes ­ área pa ra a p rática de espo rtes e",cid10_problemas.pdf,cid10_br_2008
X17.4,"Contato com motores, máqu inas e ferra mentas quentes ­ rua e e strada",cid10_problemas.pdf,cid10_br_2008
X17.5,"Contato com motores, máqu inas e ferra mentas quentes ­ áreas d e com ércio e de ser viços",cid10_problemas.pdf,cid10_br_2008
X17.6,"Contato com motores, máqu inas e ferra mentas quentes ­ áreas in dustri ais e em cons trução",cid10_problemas.pdf,cid10_br_2008
X17.7,"Contato com motores, máqu inas e ferra mentas quentes ­ fazenda",cid10_problemas.pdf,cid10_br_2008
X17.8,"Contato com motores, máqu inas e ferra mentas quentes ­ outros l ocais especificados",cid10_problemas.pdf,cid10_br_2008
X17.9,"Contato com motores, máqu inas e ferra mentas quentes ­ local nã o esp ecificado",cid10_problemas.pdf,cid10_br_2008
X18.0,Contato com outros metais quen te s ­ re sidênci a,cid10_problemas.pdf,cid10_br_2008
X18.1,Contato com outros metais quen te s ­ h abitação coletiva,cid10_problemas.pdf,cid10_br_2008
X18.2,"Contato com outros metais quen te s ­ e scolas, outras ins t ituições e áre as de administ ração",cid10_problemas.pdf,cid10_br_2008
X18.3,Contato com outros metais quen te s ­ á rea para a prática de espo rtes e atletismo,cid10_problemas.pdf,cid10_br_2008
X18.4,Contato com outros metais quen te s ­ ru a e estr ada,cid10_problemas.pdf,cid10_br_2008
X18.5,Contato com outros metais quen te s ­ á reas de comércio e de ser viços,cid10_problemas.pdf,cid10_br_2008
X18.6,Contato com outros metais quen te s ­ á reas ind ustriais e em cons trução,cid10_problemas.pdf,cid10_br_2008
X18.7,Contato com outros metais quen te s ­ fa zenda,cid10_problemas.pdf,cid10_br_2008
X18.8,Contato com outros metais quen te s ­ o utros loc ais espe c ificados,cid10_problemas.pdf,cid10_br_2008
X18.9,Contato com outros metais quen te s ­ lo cal não especific a do,cid10_problemas.pdf,cid10_br_2008
X19.0,Contato com outras fontes d e ca lo r ou com sub stâncias q uentes não e specificados ­ residência,cid10_problemas.pdf,cid10_br_2008
X19.1,Contato com outras fontes d e cal or ou com sub stâncias q uentes não e specificados ­ habitação,cid10_problemas.pdf,cid10_br_2008
X19.2,"Contato com outras fontes d e ca lo r ou com sub stâncias q uentes não e specificados ­ escolas,",cid10_problemas.pdf,cid10_br_2008
X19.3,Contato com outras fontes d e ca lo r ou com sub stâncias q uentes não e specificados ­ área para,cid10_problemas.pdf,cid10_br_2008
X19.4,Contato com outras fontes d e ca lo r ou com sub stâncias q uentes não e specificados ­ rua e,cid10_problemas.pdf,cid10_br_2008
X16.6,"Contato com aquecedores, radiadores e tubulação ­ áreas industriais e em construção",cid10_problemas.pdf,cid10_br_2008
X16.7,"Contato com aquecedores, radiadores e tubulação ­ fazenda",cid10_problemas.pdf,cid10_br_2008
X16.8,"Contato com aquecedores, radiadores e tubulação ­ outros locais especificados",cid10_problemas.pdf,cid10_br_2008
X16.9,"Contato com aquecedores, radiadores e tubulação ­ local não especificado",cid10_problemas.pdf,cid10_br_2008
X17.0,"Contato com motores, máquinas e ferramentas quentes ­ residência",cid10_problemas.pdf,cid10_br_2008
X17.1,"Contato com motores, máquinas e ferramentas quentes ­ habitação coletiva",cid10_problemas.pdf,cid10_br_2008
X17.2,"Contato com motores, máquinas e ferramentas quentes ­ escolas, outras instituições e áreas de",cid10_problemas.pdf,cid10_br_2008
X17.3,"Contato com motores, máquinas e ferramentas quentes ­ área para a prática de esportes e",cid10_problemas.pdf,cid10_br_2008
X17.4,"Contato com motores, máquinas e ferramentas quentes ­ rua e estrada",cid10_problemas.pdf,cid10_br_2008
X17.5,"Contato com motores, máquinas e ferramentas quentes ­ áreas de comércio e de serviços",cid10_problemas.pdf,cid10_br_2008
X17.6,"Contato com motores, máquinas e ferramentas quentes ­ áreas industriais e em construção",cid10_problemas.pdf,cid10_br_2008
X17.7,"Contato com motores, máquinas e ferramentas quentes ­ fazenda",cid10_problemas.pdf,cid10_br_2008
X17.8,"Contato com motores, máquinas e ferramentas quentes ­ outros locais especificados",cid10_problemas.pdf,cid10_br_2008
X17.9,"Contato com motores, máquinas e ferramentas quentes ­ local não especificado",cid10_problemas.pdf,cid10_br_2008
X18.0,Contato com outros metais quentes ­ residência,cid10_problemas.pdf,cid10_br_2008
X18.1,Contato com outros metais quentes ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X18.2,"Contato com outros metais quentes ­ escolas, outras instituições e áreas de administração",cid10_problemas.pdf,cid10_br_2008
X18.3,Contato com outros metais quentes ­ área para a prática de esportes e atletismo,cid10_problemas.pdf,cid10_br_2008
X18.4,Contato com outros metais quentes ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X18.5,Contato com outros metais quentes ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X18.6,Contato com outros metais quentes ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X18.7,Contato com outros metais quentes ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X18.8,Contato com outros metais quentes ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X18.9,Contato com outros metais quentes ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X19.0,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ residência,cid10_problemas.pdf,cid10_br_2008
X19.1,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ habitação,cid10_problemas.pdf,cid10_br_2008
X19.2,"Contato com outras fontes de calor ou com substâncias quentes não especificados ­ escolas,",cid10_problemas.pdf,cid10_br_2008
X19.3,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ área para a,cid10_problemas.pdf,cid10_br_2008
X19.4,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ rua e,cid10_problemas.pdf,cid10_br_2008
X19.5,Contato com outras font e s de calo r ou com su bstâncias q uentes não e specificados ­ áreas d,cid10_problemas.pdf,cid10_br_2008
X19.6,Contato com outras font e s de calo r ou com su bstâncias q uentes não e specificados ­ áreas,cid10_problemas.pdf,cid10_br_2008
X19.7,Contato com outras font e s de calo r ou com su bstâncias q uentes não e specificados ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X19.8,Contato com outras font e s de calo r ou com su bstâncias q uentes não e specificados ­ outros,cid10_problemas.pdf,cid10_br_2008
X19.9,Contato com outras font e s de calo r ou com su bstâncias q uentes não e specificados ­ local nã,cid10_problemas.pdf,cid10_br_2008
X20.0,Contato com serpen tes e l aga rtos v en enosos ­ residênc ia,cid10_problemas.pdf,cid10_br_2008
X20.1,Contato com serpen tes e la ga rtos v ene nosos ­ habitaçã o coletiva,cid10_problemas.pdf,cid10_br_2008
X20.2,"Contato com serpen tes e l aga rtos v en enosos ­ escolas, o utras in stitu i ções e áreas d e",cid10_problemas.pdf,cid10_br_2008
X20.3,Contato com serpen tes e l aga rtos v en enosos ­ área par a a prátic a de esportes e atl e tismo,cid10_problemas.pdf,cid10_br_2008
X20.4,Contato com serpen tes e l aga rtos v en enosos ­ rua e est r ada,cid10_problemas.pdf,cid10_br_2008
X20.5,Contato com serpen tes e l aga rtos v en enosos ­ áreas de comérci o e d e serviços,cid10_problemas.pdf,cid10_br_2008
X20.6,Contato com serpen tes e l aga rtos v en enosos ­ áreas ind ustriais e em construção,cid10_problemas.pdf,cid10_br_2008
X20.7,Contato com serpen tes e l aga rtos v en enosos ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X20.8,Contato com serpen tes e l aga rtos v en enosos ­ outros lo c ais esp ecific ados,cid10_problemas.pdf,cid10_br_2008
X20.9,Contato com serpen tes e l aga rtos v en enosos ­ local não especifi cado,cid10_problemas.pdf,cid10_br_2008
X21.0,Contato com aranha s ve n e nos as ­ r esi dência,cid10_problemas.pdf,cid10_br_2008
X21.1,Contato com aranha s ve n e nos as ­ h abi tação c oletiva,cid10_problemas.pdf,cid10_br_2008
X21.2,"Contato com aranha s ve n e nos as ­ e sc olas, ou tras institu i ções e área s de administr aç ão públ",cid10_problemas.pdf,cid10_br_2008
X21.3,Contato com aranha s ve n e nos as ­ á re a para a prática d e esporte s e a tletismo,cid10_problemas.pdf,cid10_br_2008
X21.4,Contato com aranha s ve n e nos as ­ r ua e estra da,cid10_problemas.pdf,cid10_br_2008
X21.5,Contato com aranha s ve n e nos as ­ á re as de c omércio e d e serviç os,cid10_problemas.pdf,cid10_br_2008
X21.6,Contato com aranha s ve n e nos as ­ á re as indu striais e em constru ção,cid10_problemas.pdf,cid10_br_2008
X21.7,Contato com aranha s ve n e nos as ­ f aze nda,cid10_problemas.pdf,cid10_br_2008
X21.8,Contato com aranha s ve n e nos as ­ o utr os loca is especifi c ados,cid10_problemas.pdf,cid10_br_2008
X21.9,Contato com aranha s ve n e nos as ­ l oca l não e specificad o,cid10_problemas.pdf,cid10_br_2008
X22.0,Contato com escorp iões ­ r esi dên ci a,cid10_problemas.pdf,cid10_br_2008
X22.1,Contato com escorp iões ­ h ab itaçã o co letiva,cid10_problemas.pdf,cid10_br_2008
X22.2,"Contato com escorp iões ­ esc olas , out ras inst ituições e á reas de adm i nistração púb li ca",cid10_problemas.pdf,cid10_br_2008
X22.3,Contato com escorp iões ­ áre a pa ra a prática de esporte s e atleti smo,cid10_problemas.pdf,cid10_br_2008
X22.4,Contato com escorp iões ­ r ua e es tr ad a,cid10_problemas.pdf,cid10_br_2008
X19.5,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ áreas de,cid10_problemas.pdf,cid10_br_2008
X19.6,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ áreas,cid10_problemas.pdf,cid10_br_2008
X19.7,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X19.8,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ outros,cid10_problemas.pdf,cid10_br_2008
X19.9,Contato com outras fontes de calor ou com substâncias quentes não especificados ­ local não,cid10_problemas.pdf,cid10_br_2008
X20.0,Contato com serpentes e lagartos venenosos ­ residência,cid10_problemas.pdf,cid10_br_2008
X20.1,Contato com serpentes e lagartos venenosos ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X20.2,"Contato com serpentes e lagartos venenosos ­ escolas, outras instituições e áreas de",cid10_problemas.pdf,cid10_br_2008
X20.3,Contato com serpentes e lagartos venenosos ­ área para a prática de esportes e atletismo,cid10_problemas.pdf,cid10_br_2008
X20.4,Contato com serpentes e lagartos venenosos ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X20.5,Contato com serpentes e lagartos venenosos ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X20.6,Contato com serpentes e lagartos venenosos ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X20.7,Contato com serpentes e lagartos venenosos ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X20.8,Contato com serpentes e lagartos venenosos ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X20.9,Contato com serpentes e lagartos venenosos ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X21.0,Contato com aranhas venenosas ­ residência,cid10_problemas.pdf,cid10_br_2008
X21.1,Contato com aranhas venenosas ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X21.2,"Contato com aranhas venenosas ­ escolas, outras instituições e áreas de administração pública",cid10_problemas.pdf,cid10_br_2008
X21.3,Contato com aranhas venenosas ­ área para a prática de esportes e atletismo,cid10_problemas.pdf,cid10_br_2008
X21.4,Contato com aranhas venenosas ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X21.5,Contato com aranhas venenosas ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X21.6,Contato com aranhas venenosas ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X21.7,Contato com aranhas venenosas ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X21.8,Contato com aranhas venenosas ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X21.9,Contato com aranhas venenosas ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X22.0,Contato com escorpiões ­ residência,cid10_problemas.pdf,cid10_br_2008
X22.1,Contato com escorpiões ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X22.2,"Contato com escorpiões ­ escolas, outras instituições e áreas de administração pública",cid10_problemas.pdf,cid10_br_2008
X22.3,Contato com escorpiões ­ área para a prática de esportes e atletismo,cid10_problemas.pdf,cid10_br_2008
X22.4,Contato com escorpiões ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X22.5,Contato com escorpiões ­ área s de comé rc io e d e serviço s,cid10_problemas.pdf,cid10_br_2008
X22.6,Contato com escorpiões ­ área s industria is e em construç ã o,cid10_problemas.pdf,cid10_br_2008
X22.7,Contato com escorpiões ­ faze n da,cid10_problemas.pdf,cid10_br_2008
X22.8,Contato com escorpiões ­ outr o s locais e sp ecifica dos,cid10_problemas.pdf,cid10_br_2008
X22.9,Contato com escorpiões ­ loca l não espe cif icado,cid10_problemas.pdf,cid10_br_2008
X23.0,"Contato com abelhas, ve s pas e vespões ­ r esidê ncia",cid10_problemas.pdf,cid10_br_2008
X23.1,"Contato com abelhas, ve sp as e vespões ­ h abita ção colet iv a",cid10_problemas.pdf,cid10_br_2008
X23.2,"Contato com abelhas, ve s pas e vespões ­ e scola s, outras i n s tituições e áreas de ad ministração",cid10_problemas.pdf,cid10_br_2008
X23.3,"Contato com abelhas, ve s pas e vespões ­ á rea p ara a prá ti c a de esportes e atletism o",cid10_problemas.pdf,cid10_br_2008
X23.4,"Contato com abelhas, ve s pas e vespões ­ r ua e e strada",cid10_problemas.pdf,cid10_br_2008
X23.5,"Contato com abelhas, ve s pas e vespões ­ á reas de comé rc i o e de serviços",cid10_problemas.pdf,cid10_br_2008
X23.6,"Contato com abelhas, ve s pas e vespões ­ á reas industria is e em construção",cid10_problemas.pdf,cid10_br_2008
X23.7,"Contato com abelhas, ve s pas e vespões ­ f azend a",cid10_problemas.pdf,cid10_br_2008
X23.8,"Contato com abelhas, ve s pas e vespões ­ o utros locais e sp e c ificados",cid10_problemas.pdf,cid10_br_2008
X23.9,"Contato com abelhas, ve s pas e vespões ­ l ocal n ão espe ci fi c ado",cid10_problemas.pdf,cid10_br_2008
X24.0,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ residência,cid10_problemas.pdf,cid10_br_2008
X24.1,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X24.2,"Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ escolas, outras institui ções e área",cid10_problemas.pdf,cid10_br_2008
X24.3,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ área para a prática de esportes e,cid10_problemas.pdf,cid10_br_2008
X24.4,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X24.5,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ áreas de comércio e d e serviços,cid10_problemas.pdf,cid10_br_2008
X24.6,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X24.7,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X24.8,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ outros locais especific ados,cid10_problemas.pdf,cid10_br_2008
X24.9,Contato com centopéias e miri á podes ve ne nosas (tropica is ) ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X25.0,Contato com outros artró p ode s venenoso s espec ificados ­ re sidência,cid10_problemas.pdf,cid10_br_2008
X25.1,Contato com outros artró p ode s venenoso s espec ificados ­ h a bitação coletiva,cid10_problemas.pdf,cid10_br_2008
X25.2,"Contato com outros artró p ode s venenoso s espec ificados ­ e s colas, outras instituiçõe s e áreas",cid10_problemas.pdf,cid10_br_2008
X25.3,Contato com outros artró p ode s venenoso s espec ificados ­ á r ea para a prática de es portes e,cid10_problemas.pdf,cid10_br_2008
X25.4,Contato com outros artró p ode s venenoso s espec ificados ­ ru a e estrada,cid10_problemas.pdf,cid10_br_2008
X22.5,Contato com escorpiões ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X22.6,Contato com escorpiões ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X22.7,Contato com escorpiões ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X22.8,Contato com escorpiões ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X22.9,Contato com escorpiões ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X23.0,"Contato com abelhas, vespas e vespões ­ residência",cid10_problemas.pdf,cid10_br_2008
X23.1,"Contato com abelhas, vespas e vespões ­ habitação coletiva",cid10_problemas.pdf,cid10_br_2008
X23.2,"Contato com abelhas, vespas e vespões ­ escolas, outras instituições e áreas de administração",cid10_problemas.pdf,cid10_br_2008
X23.3,"Contato com abelhas, vespas e vespões ­ área para a prática de esportes e atletismo",cid10_problemas.pdf,cid10_br_2008
X23.4,"Contato com abelhas, vespas e vespões ­ rua e estrada",cid10_problemas.pdf,cid10_br_2008
X23.5,"Contato com abelhas, vespas e vespões ­ áreas de comércio e de serviços",cid10_problemas.pdf,cid10_br_2008
X23.6,"Contato com abelhas, vespas e vespões ­ áreas industriais e em construção",cid10_problemas.pdf,cid10_br_2008
X23.7,"Contato com abelhas, vespas e vespões ­ fazenda",cid10_problemas.pdf,cid10_br_2008
X23.8,"Contato com abelhas, vespas e vespões ­ outros locais especificados",cid10_problemas.pdf,cid10_br_2008
X23.9,"Contato com abelhas, vespas e vespões ­ local não especificado",cid10_problemas.pdf,cid10_br_2008
X24.0,Contato com centopéias e miriápodes venenosas (tropicais) ­ residência,cid10_problemas.pdf,cid10_br_2008
X24.1,Contato com centopéias e miriápodes venenosas (tropicais) ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X24.2,"Contato com centopéias e miriápodes venenosas (tropicais) ­ escolas, outras instituições e áreas",cid10_problemas.pdf,cid10_br_2008
X24.3,Contato com centopéias e miriápodes venenosas (tropicais) ­ área para a prática de esportes e,cid10_problemas.pdf,cid10_br_2008
X24.4,Contato com centopéias e miriápodes venenosas (tropicais) ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X24.5,Contato com centopéias e miriápodes venenosas (tropicais) ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X24.6,Contato com centopéias e miriápodes venenosas (tropicais) ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X24.7,Contato com centopéias e miriápodes venenosas (tropicais) ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X24.8,Contato com centopéias e miriápodes venenosas (tropicais) ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X24.9,Contato com centopéias e miriápodes venenosas (tropicais) ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X25.0,Contato com outros artrópodes venenosos especificados ­ residência,cid10_problemas.pdf,cid10_br_2008
X25.1,Contato com outros artrópodes venenosos especificados ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X25.2,"Contato com outros artrópodes venenosos especificados ­ escolas, outras instituições e áreas",cid10_problemas.pdf,cid10_br_2008
X25.3,Contato com outros artrópodes venenosos especificados ­ área para a prática de esportes e,cid10_problemas.pdf,cid10_br_2008
X25.4,Contato com outros artrópodes venenosos especificados ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X25.5,Contato com outros a rtr ópo des veneno sos especifica dos ­ áreas de comércio e d e serviços,cid10_problemas.pdf,cid10_br_2008
X25.6,Contato com outros a rtr ópo des veneno sos especifica dos ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X25.7,Contato com outros a rtr ópo des veneno sos especifica dos ­ fazend a,cid10_problemas.pdf,cid10_br_2008
X25.8,Contato com outros a rtr ópo des veneno sos especifica dos ­ outros locais espec ific ados,cid10_problemas.pdf,cid10_br_2008
X25.9,Contato com outros a rtr ópo des veneno sos especifica dos ­ local n ão especifica do,cid10_problemas.pdf,cid10_br_2008
X26.0,Contato com animais e plan tas marinho s ve nenosos ­ res idência,cid10_problemas.pdf,cid10_br_2008
X26.1,Contato com animais e plan tas marinho s ve nenosos ­ hab itação c oletiva,cid10_problemas.pdf,cid10_br_2008
X26.2,"Contato com animais e plan tas marinho s ve nenosos ­ esc olas, ou tras instituiç ões e áreas de",cid10_problemas.pdf,cid10_br_2008
X26.3,Contato com animais e plan tas marinho s ve nenosos ­ áre a para a prática de e spo rtes e,cid10_problemas.pdf,cid10_br_2008
X26.4,Contato com animais e plan tas marinho s ve nenosos ­ rua e estra da,cid10_problemas.pdf,cid10_br_2008
X26.5,Contato com animais e plan tas marinho s ve nenosos ­ áre as de c omércio e de ser viços,cid10_problemas.pdf,cid10_br_2008
X26.6,Contato com animais e plan tas marinho s ve nenosos ­ áre as indu striais e em c ons trução,cid10_problemas.pdf,cid10_br_2008
X26.7,Contato com animais e plan tas marinho s ve nenosos ­ faz enda,cid10_problemas.pdf,cid10_br_2008
X26.8,Contato com animais e plan tas marinho s ve nenosos ­ out ros loca is especifica dos,cid10_problemas.pdf,cid10_br_2008
X26.9,Contato com animais e plan tas marinho s ve nenosos ­ loc al não e specificado,cid10_problemas.pdf,cid10_br_2008
X27.0,Contato com outros a ni mais ven enosos esp ecificados ­ re sidência,cid10_problemas.pdf,cid10_br_2008
X27.1,Contato com outros a nim ais ven enosos esp ecificados ­ ha bitação coletiva,cid10_problemas.pdf,cid10_br_2008
X27.2,"Contato com outros a ni mais ven enosos esp ecificados ­ es colas, o utras institui çõe s e áreas d",cid10_problemas.pdf,cid10_br_2008
X27.3,Contato com outros a ni mais ven enosos esp ecificados ­ ár ea para a prática de esp ortes e,cid10_problemas.pdf,cid10_br_2008
X27.4,Contato com outros a ni mais ven enosos esp ecificados ­ ru a e estr ada,cid10_problemas.pdf,cid10_br_2008
X27.5,Contato com outros a ni mais ven enosos esp ecificados ­ ár eas de comércio e d e se rviços,cid10_problemas.pdf,cid10_br_2008
X27.6,Contato com outros a ni mais ven enosos esp ecificados ­ ár eas ind ustriais e em con strução,cid10_problemas.pdf,cid10_br_2008
X27.7,Contato com outros a ni mais ven enosos esp ecificados ­ fa zenda,cid10_problemas.pdf,cid10_br_2008
X27.8,Contato com outros a ni mais ven enosos esp ecificados ­ ou tros loc ais especific ado s,cid10_problemas.pdf,cid10_br_2008
X27.9,Contato com outros a ni mais ven enosos esp ecificados ­ lo cal não especificado,cid10_problemas.pdf,cid10_br_2008
X28.0,Contato com outras p la ntas ven enosas esp ecificadas ­ re sidência,cid10_problemas.pdf,cid10_br_2008
X28.1,Contato com outras pl a ntas ven enosas esp ecificadas ­ ha bitação coletiva,cid10_problemas.pdf,cid10_br_2008
X28.2,"Contato com outras p la ntas ven enosas esp ecificadas ­ es colas, o utras instituiç õe s e áreas d",cid10_problemas.pdf,cid10_br_2008
X28.3,Contato com outras p la ntas ven enosas esp ecificadas ­ ár ea para a prática de esp ortes e,cid10_problemas.pdf,cid10_br_2008
X28.4,Contato com outras p la ntas ven enosas esp ecificadas ­ ru a e estr ada,cid10_problemas.pdf,cid10_br_2008
X25.5,Contato com outros artrópodes venenosos especificados ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X25.6,Contato com outros artrópodes venenosos especificados ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X25.7,Contato com outros artrópodes venenosos especificados ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X25.8,Contato com outros artrópodes venenosos especificados ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X25.9,Contato com outros artrópodes venenosos especificados ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X26.0,Contato com animais e plantas marinhos venenosos ­ residência,cid10_problemas.pdf,cid10_br_2008
X26.1,Contato com animais e plantas marinhos venenosos ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X26.2,"Contato com animais e plantas marinhos venenosos ­ escolas, outras instituições e áreas de",cid10_problemas.pdf,cid10_br_2008
X26.3,Contato com animais e plantas marinhos venenosos ­ área para a prática de esportes e,cid10_problemas.pdf,cid10_br_2008
X26.4,Contato com animais e plantas marinhos venenosos ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X26.5,Contato com animais e plantas marinhos venenosos ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X26.6,Contato com animais e plantas marinhos venenosos ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X26.7,Contato com animais e plantas marinhos venenosos ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X26.8,Contato com animais e plantas marinhos venenosos ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X26.9,Contato com animais e plantas marinhos venenosos ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X27.0,Contato com outros animais venenosos especificados ­ residência,cid10_problemas.pdf,cid10_br_2008
X27.1,Contato com outros animais venenosos especificados ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X27.2,"Contato com outros animais venenosos especificados ­ escolas, outras instituições e áreas de",cid10_problemas.pdf,cid10_br_2008
X27.3,Contato com outros animais venenosos especificados ­ área para a prática de esportes e,cid10_problemas.pdf,cid10_br_2008
X27.4,Contato com outros animais venenosos especificados ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X27.5,Contato com outros animais venenosos especificados ­ áreas de comércio e de serviços,cid10_problemas.pdf,cid10_br_2008
X27.6,Contato com outros animais venenosos especificados ­ áreas industriais e em construção,cid10_problemas.pdf,cid10_br_2008
X27.7,Contato com outros animais venenosos especificados ­ fazenda,cid10_problemas.pdf,cid10_br_2008
X27.8,Contato com outros animais venenosos especificados ­ outros locais especificados,cid10_problemas.pdf,cid10_br_2008
X27.9,Contato com outros animais venenosos especificados ­ local não especificado,cid10_problemas.pdf,cid10_br_2008
X28.0,Contato com outras plantas venenosas especificadas ­ residência,cid10_problemas.pdf,cid10_br_2008
X28.1,Contato com outras plantas venenosas especificadas ­ habitação coletiva,cid10_problemas.pdf,cid10_br_2008
X28.2,"Contato com outras plantas venenosas especificadas ­ escolas, outras instituições e áreas de",cid10_problemas.pdf,cid10_br_2008
X28.3,Contato com outras plantas venenosas especificadas ­ área para a prática de esportes e,cid10_problemas.pdf,cid10_br_2008
X28.4,Contato com outras plantas venenosas especificadas ­ rua e estrada,cid10_problemas.pdf,cid10_br_2008
X28.5,Contato co m outra s pl a nt a s vene n o sas espe cifica das ­ áreas de c omércio e de serviços,cid10_problemas.pdf,cid10_br_2008
